firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 03:15:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 03:30:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 03:45:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 04:00:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 04:15:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 04:30:02Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 04:45:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 05:00:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 05:15:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 05:30:01Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 06:00:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 06:15:01Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 06:30:01Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 06:45:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 07:15:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 07:30:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 07:45:02Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 08:15:02Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 08:30:02Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 08:45:02Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 09:00:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 09:15:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 09:30:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 10:00:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 10:15:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 10:30:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 10:45:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 11:00:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 11:15:02Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 11:30:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 12:00:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 12:15:01Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 12:30:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 12:45:01Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 13:30:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 14:00:01Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 14:15:02Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 14:45:02Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 15:00:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 15:15:02Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 15:30:02Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 15:45:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 16:00:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 16:15:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 16:30:01Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 16:45:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 17:15:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 17:30:02Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 18:00:02Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 18:15:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 19:00:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 19:15:02Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 19:30:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 19:45:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 20:00:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()14.08.2014 20:15:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 02:00:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 02:15:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 02:30:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 02:45:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 03:45:01Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 04:00:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 04:30:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 05:15:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:00:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:00:12Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:00:20Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:00:31Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:00:42Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:00:50Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:01:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:02:00Buy11.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:04:20Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:06:05Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:09:30Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:09:41Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:09:50Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:10:00Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:10:10Buy490001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:11:12Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:11:20Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:11:30Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:11:42Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:12:12Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:12:33Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:12:50Buy490001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:12:52Buy510001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:13:02Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:14:30Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:15:00Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:15:11Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:15:20Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:15:30Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:15:40Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:15:50Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:16:10Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:16:20Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:16:52Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:17:20Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:17:42Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:17:50Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:18:00Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:18:10Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:18:20Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:18:41Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:18:51Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:19:02Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:19:11Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:19:31Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:19:50Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:20:00Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:20:10Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:20:23Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:20:30Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:20:40Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:20:52Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:21:00Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:21:10Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:21:20Buy490001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:21:22Buy510001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:21:30Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:21:40Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:21:50Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:23:00Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:23:20Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:23:32Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:23:40Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:23:50Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:24:00Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:24:10Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:24:33Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:24:40Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:24:51Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:25:00Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:25:22Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:25:32Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:25:42Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:25:50Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:26:00Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:26:43Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:27:00Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:27:12Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:27:22Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:27:30Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:27:40Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:28:00Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:28:10Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:28:23Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:28:30Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:28:52Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:29:00Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:29:10Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:29:30Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:29:50Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:30:00Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:30:10Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:30:20Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:30:31Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:30:40Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:30:50Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:31:00Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:31:20Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:31:32Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:31:41Buy1000001.34
firelib.strats.dummy.DummyStratEURUSDEURUSD()15.08.2014 12:31:52Buy1000001.34
